ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2021,10,680368,247385,1277.32,jueves,10/28/2021 07:00:00 PM,24
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2021,10,62953,21749,139.34,lunes,10/11/2021 07:00:00 PM,23.28
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2021,10,157458,68223,326.57,jueves,10/28/2021 07:00:00 PM,23.53
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,10,4990,581,40.29,miércoles,10/06/2021 05:45:00 PM,4.3
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,10,5670,6342,32,sábado,10/02/2021 07:45:00 PM,7.1
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,10,212097,102147,389.14,sábado,10/16/2021 07:00:00 PM,23.59
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,10,100361,28454,236.05,jueves,10/28/2021 07:00:00 PM,17.43
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,10,11785,5930,64,miércoles,10/13/2021 07:30:00 PM,8.35
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,10,7662,2113,60.8,sábado,10/30/2021 09:30:00 PM,4.49
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2021,10,51775,29429,156.82,martes,10/12/2021 09:30:00 PM,18.35
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2021,10,163233,71738,290.08,jueves,10/28/2021 08:15:00 PM,24
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2021,10,16522,10113,60,lunes,10/11/2021 07:00:00 PM,12.33
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2021,10,8207,1799,11.25,lunes,10/11/2021 11:15:00 PM,23.46
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2021,10,249402,75889,479.07,miércoles,10/13/2021 07:30:00 PM,24
27,CHOCÓ,27495,NUQUÍ,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2021,10,996,755,4.7,domingo,10/17/2021 07:45:00 PM,9.38
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2021,10,9699,3527,42.34,domingo,10/24/2021 07:30:00 PM,9.06
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2021,10,22124,8431,89.79,jueves,10/07/2021 09:00:00 PM,9.59
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2021,10,19142,5428,93.54,viernes,10/08/2021 07:00:00 PM,9.16
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2021,10,432673,151105,913.97,domingo,10/24/2021 08:00:00 PM,22
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2021,10,69451,24460,214.33,jueves,10/14/2021 06:30:00 PM,15.25
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2021,10,1779424,583191,3419.68,jueves,10/14/2021 05:45:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,10,82653,30237,192.72,jueves,10/21/2021 06:30:00 PM,19.1
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2021,10,60853,16581,264.84,martes,10/26/2021 06:15:00 PM,11.35
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,10,96684,35992,179.78,martes,10/12/2021 12:30:00 AM,23.3
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,10,167930,65062,348.92,jueves,10/14/2021 06:00:00 PM,23.46
52,NARIÑO,52250,EL CHARCO,52250016,ALTERÓN (URIBE URIBE) (EL CHARCO - NARIÑO),2021,10,1401,275,8.78,viernes,10/29/2021 07:00:00 PM,6.02
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,10,18786,11821,100.8,sábado,10/30/2021 06:45:00 PM,7.27
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2021,10,3887,2545,21.95,lunes,10/18/2021 07:30:00 PM,6.34
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2021,10,5885,7760,30.18,sábado,10/23/2021 06:15:00 PM,7.28
52,NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2021,10,1981,608,12.83,viernes,10/01/2021 09:00:00 PM,6.14
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2021,10,15568,4320,80,domingo,10/31/2021 01:15:00 PM,7.51
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2021,10,3698,1842,27.46,viernes,10/29/2021 07:15:00 PM,5.4
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2021,10,1670,416,11.95,jueves,10/21/2021 06:30:00 PM,5.32
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2021,10,6619,2859,30,miércoles,10/06/2021 11:15:00 PM,10.1
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,10,2491,1489,36.61,lunes,10/04/2021 06:30:00 PM,3.31
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2021,10,4906,1381,30.05,sábado,10/02/2021 07:15:00 PM,6.48
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2021,10,3807,1027,1968,jueves,10/14/2021 03:15:00 PM,7.21
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,10,9440,2821,57.6,domingo,10/31/2021 11:45:00 PM,7.29
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2021,10,12205,6959,92,miércoles,10/06/2021 07:00:00 PM,5.38
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2021,10,17961,6334,137.6,jueves,10/07/2021 06:30:00 PM,5.44
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,10,2719,1134,16.7,miércoles,10/20/2021 07:45:00 PM,6.15
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,10,3080,2233,12.94,sábado,10/30/2021 12:15:00 AM,9.51
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,10,4256,2501,28.8,sábado,10/23/2021 06:30:00 PM,7.03
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,10,999016,389395,2167,jueves,10/14/2021 02:30:00 PM,23.45
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,10,6084,3540,32.13,sábado,10/30/2021 11:45:00 PM,7.45
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,10,20535,3710,77.26,viernes,10/22/2021 06:30:00 PM,12.21
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2021,10,1366845,415274,2809.6,jueves,10/14/2021 11:45:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,10,22286,6711,133.85,martes,10/19/2021 12:30:00 AM,7.25
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,10,342503,141923,721.6,viernes,10/15/2021 02:30:00 PM,24
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,10,334634,146934,636.71,viernes,10/15/2021 07:45:00 PM,23.54
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,10,25408,9467,122.85,jueves,10/28/2021 07:00:00 PM,8.41
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,10,2451986,812783,4664,lunes,10/04/2021 01:30:00 PM,23.59
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,10,144935,72513,396.1,viernes,10/15/2021 06:45:00 PM,17.28
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,09,3758106,1158829,7348.51,lunes,09/20/2021 03:45:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,09,109597,38862,231.97,sábado,09/04/2021 07:00:00 PM,24
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2021,09,23838,10769,90.96,martes,09/28/2021 06:15:00 PM,10.21
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2021,09,4520,1671,38.5,martes,09/21/2021 07:00:00 PM,5.8
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2021,09,4371,511,38.37,jueves,09/16/2021 07:30:00 PM,6.51
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,09,95811,39504,328.77,lunes,09/06/2021 12:30:00 AM,11.26
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,09,1033890,278455,1762.32,jueves,09/16/2021 09:15:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,09,17428300,4721823,30240.2,jueves,09/23/2021 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,09,13611,7311,140.51,viernes,09/17/2021 03:00:00 PM,4.21
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2021,09,6464,2355,19.23,sábado,09/25/2021 10:15:00 PM,14.8
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,09,19617,7176,49.06,jueves,09/30/2021 09:45:00 PM,17.27
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,09,15904,6818,83.89,sábado,09/11/2021 06:45:00 PM,8.27
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,09,12661,6607,38.3,sábado,09/25/2021 07:00:00 PM,18.22
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,09,6544,3157,40.78,sábado,09/25/2021 06:30:00 PM,7.21
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,09,5861,2302,45.2,jueves,09/09/2021 07:30:00 PM,5.53
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,09,13022,7142,88.77,martes,09/14/2021 07:00:00 PM,6.26
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,09,7729,3452,58.97,jueves,09/02/2021 06:00:00 PM,9.19
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2021,09,8896,3861,47.33,miércoles,09/15/2021 06:45:00 PM,7.42
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,09,4195,859,29.84,martes,09/21/2021 06:45:00 PM,5.54
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2021,09,2874,1215,31.55,lunes,09/20/2021 06:30:00 PM,3.46
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2021,09,3573,1572,26.4,sábado,09/18/2021 06:30:00 PM,5.48
19,CAUCA,19418,LÓPEZ DE MICAY,19418007,LA CONCHA - CONCEPCIÓN NAYA (LOPEZ (MICAY) - CAUCA),2021,09,2518,462,15.16,viernes,09/10/2021 07:45:00 PM,6.45
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2021,09,8156,2975,52.03,viernes,09/17/2021 06:45:00 PM,6.37
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2021,09,776,333,5.63,viernes,09/17/2021 05:30:00 PM,5.53
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2021,09,4090,1786,52.58,domingo,09/19/2021 07:15:00 PM,3.21
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2021,09,38,6,14.56,jueves,09/09/2021 03:00:00 PM,0.06
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,09,5737,2711,31.78,lunes,09/06/2021 08:00:00 PM,7.41
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,09,7108,4204,33.68,miércoles,09/22/2021 07:30:00 PM,8.3
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,09,7793,5400,38.52,sábado,09/18/2021 08:15:00 PM,8.03
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,09,14985,6470,65.54,jueves,09/02/2021 07:45:00 PM,9.23
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2021,09,5154,3102,27.17,martes,09/07/2021 07:15:00 PM,8.36
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2021,09,555951,214374,1232.88,viernes,09/17/2021 09:00:00 PM,19.33
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2021,09,284499,111601,708.22,viernes,09/17/2021 09:15:00 PM,19.26
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2021,09,21444,7742,120.43,domingo,09/26/2021 08:15:00 PM,7.44
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2021,09,47784,15047,113.08,miércoles,09/08/2021 07:30:00 PM,23.57
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2021,09,670181,241618,1371.92,sábado,09/25/2021 11:30:00 PM,23.57
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2021,09,61966,22999,135.18,martes,09/07/2021 07:15:00 PM,24
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2021,09,149526,65553,327.62,jueves,09/02/2021 07:15:00 PM,23.48
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,09,5440,6529,32,sábado,09/25/2021 06:30:00 PM,7.32
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,09,198443,96052,396.53,viernes,09/10/2021 07:15:00 PM,23.21
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,09,96786,28380,231.07,lunes,09/06/2021 07:45:00 PM,18
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,09,10188,4506,60.8,sábado,09/18/2021 07:45:00 PM,7.36
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,09,5946,1558,60.8,domingo,09/12/2021 06:30:00 PM,3.41
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,09,10991,3086,72,viernes,09/03/2021 06:45:00 PM,6.2
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2021,09,50714,29070,152.2,viernes,09/03/2021 12:45:00 AM,18.48
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2021,09,157094,71722,289.12,lunes,09/20/2021 07:15:00 PM,23.57
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2021,09,15956,9568,56,jueves,09/30/2021 07:30:00 PM,12.31
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425008,SAN ROQUE (MEDIO ATRATO (BETÉ) - CHOCÓ),2021,09,2148,611,27.1,miércoles,09/01/2021 07:30:00 PM,3.09
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2021,09,9379,4585,44.8,lunes,09/06/2021 07:30:00 PM,8.45
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2021,09,6811,1707,11.4,lunes,09/06/2021 07:00:00 PM,22.18
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2021,09,241075,74436,501.25,viernes,09/17/2021 07:15:00 PM,24
27,CHOCÓ,27495,NUQUÍ,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2021,09,671,559,5.02,miércoles,09/22/2021 06:45:00 PM,7
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2021,09,7785,2827,42.22,sábado,09/25/2021 01:45:00 PM,7.37
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2021,09,21460,8135,91.04,sábado,09/04/2021 08:15:00 PM,9.54
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2021,09,20480,6066,94.86,domingo,09/12/2021 07:00:00 PM,10.34
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2021,09,411202,144187,927.17,viernes,09/03/2021 01:45:00 PM,21.38
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2021,09,1644339,536099,3282.4,jueves,09/02/2021 03:15:00 PM,23.53
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,09,77896,28647,196.68,lunes,09/13/2021 06:45:00 PM,19.17
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2021,09,71218,22324,297.96,jueves,09/02/2021 07:00:00 PM,13.24
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,09,84503,30837,187.39,sábado,09/18/2021 06:45:00 PM,21.44
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,09,157120,61697,320.76,jueves,09/09/2021 06:45:00 PM,23.58
52,NARIÑO,52250,EL CHARCO,52250016,ALTERÓN (URIBE URIBE) (EL CHARCO - NARIÑO),2021,09,1133,219,14.23,martes,09/07/2021 05:45:00 PM,5.16
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,09,9806,6036,100.8,sábado,09/18/2021 07:00:00 PM,3.52
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2021,09,3516,2167,22.82,jueves,09/16/2021 07:30:00 PM,5.57
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2021,09,5054,6476,30.41,domingo,09/12/2021 06:45:00 PM,6.28
52,NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2021,09,2034,759,13.22,viernes,09/10/2021 08:00:00 PM,6.3
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2021,09,16044,4250,88,sábado,09/18/2021 06:45:00 PM,8
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2021,09,4073,2024,29.31,miércoles,09/01/2021 07:30:00 PM,6.08
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2021,09,2088,468,12.16,miércoles,09/22/2021 04:45:00 PM,7.1
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2021,09,5970,2647,28.16,sábado,09/11/2021 11:30:00 PM,9.45
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,09,4026,3335,37.79,lunes,09/27/2021 06:45:00 PM,5.42
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2021,09,4675,1318,29.57,sábado,09/18/2021 06:45:00 PM,6.42
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2021,09,3466,847,18.89,jueves,09/30/2021 07:15:00 PM,7.06
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,09,8557,2698,55.2,miércoles,09/29/2021 06:15:00 PM,6.59
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2021,09,12194,6995,96,sábado,09/18/2021 01:00:00 PM,5.24
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2021,09,23581,8294,147.2,sábado,09/18/2021 06:45:00 PM,7.45
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,09,2664,1037,16.54,jueves,09/30/2021 07:15:00 PM,6.24
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,09,2813,2084,13.49,viernes,09/10/2021 06:30:00 PM,8.5
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,09,3863,2238,25.6,lunes,09/27/2021 07:00:00 PM,6.49
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,09,938441,362606,1975.69,lunes,09/27/2021 03:15:00 PM,24
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,09,5735,3014,33.89,sábado,09/18/2021 12:00:00 AM,7.39
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2021,09,1296787,397946,2765.64,lunes,09/06/2021 12:00:00 AM,23.57
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,09,32757,10214,133.76,martes,09/14/2021 12:30:00 AM,11.12
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,09,313026,129260,704,lunes,09/20/2021 02:45:00 PM,23.59
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,09,314855,138177,623.59,jueves,09/02/2021 06:15:00 PM,23.49
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,09,25753,9700,117.74,jueves,09/09/2021 06:45:00 PM,9.12
